city,group,sub_group,year,value
KOTA TARAKAN,2021,Rokok dan Tembakau,2021,0.1925
KOTA MANADO,2021,Rokok dan Tembakau,2021,0.7116666666666668
KOTA KOTAMOBAGU,2021,Rokok dan Tembakau,2021,0.2816666666666667
LUWUK,2021,Rokok dan Tembakau,2021,0.5933333333333334
KOTA PALU,2021,Rokok dan Tembakau,2021,0.2683333333333333
BULUKUMBA,2021,Rokok dan Tembakau,2021,0.31
WATAMPONE,2021,Rokok dan Tembakau,2021,0.3425
KOTA MAKASSAR,2021,Rokok dan Tembakau,2021,0.1133333333333333
KOTA PARE-PARE,2021,Rokok dan Tembakau,2021,0.325
KOTA PALOPO,2021,Rokok dan Tembakau,2021,0.0483333333333333
KOTA KENDARI,2021,Rokok dan Tembakau,2021,0.1408333333333333
KOTA BUA-BAU,2021,Rokok dan Tembakau,2021,0.2908333333333333
KOTA GORONTALO,2021,Rokok dan Tembakau,2021,0.2258333333333333
MAMUJU,2021,Rokok dan Tembakau,2021,0.4666666666666666
KOTA AMBON,2021,Rokok dan Tembakau,2021,0.1925
KOTA TUAL,2021,Rokok dan Tembakau,2021,0.3916666666666666
KOTA TERNATE,2021,Rokok dan Tembakau,2021,0.4425
MANOKWARI,2021,Rokok dan Tembakau,2021,0.3841666666666666
KOTA SORONG,2021,Rokok dan Tembakau,2021,0.1975
MERAUKE,2021,Rokok dan Tembakau,2021,0.8450000000000001
TIMIKA,2021,Rokok dan Tembakau,2021,0.1625
KOTA JAYAPURA,2021,Rokok dan Tembakau,2021,0.2916666666666667
INDONESIA,2021,Rokok dan Tembakau,2021,0.3741666666666667
KOTA MEULABOH,2022,"Makanan, Minuman dan Tembakau",2022,0.5425
KOTA BANDA ACEH,2022,"Makanan, Minuman dan Tembakau",2022,0.3216666666666667
KOTA LHOKSEUMAWE,2022,"Makanan, Minuman dan Tembakau",2022,0.4408333333333332
KOTA SIBOLGA,2022,"Makanan, Minuman dan Tembakau",2022,0.5358333333333333
KOTA PEMATANG SIANTAR,2022,"Makanan, Minuman dan Tembakau",2022,0.5983333333333333
KOTA MEDAN,2022,"Makanan, Minuman dan Tembakau",2022,0.6266666666666667
KOTA PADANGSIDIMPUAN,2022,"Makanan, Minuman dan Tembakau",2022,0.505
KOTA GUNUNGSITOLI,2022,"Makanan, Minuman dan Tembakau",2022,0.4166666666666668
KOTA PADANG,2022,"Makanan, Minuman dan Tembakau",2022,0.7616666666666667
KOTA BUKITTINGGI,2022,"Makanan, Minuman dan Tembakau",2022,0.8183333333333334
TEMBILAHAN,2022,"Makanan, Minuman dan Tembakau",2022,0.5666666666666665
KOTA PEKANBARU,2022,"Makanan, Minuman dan Tembakau",2022,0.7975
KOTA DUMAI,2022,"Makanan, Minuman dan Tembakau",2022,0.6533333333333333
BUNGO,2022,"Makanan, Minuman dan Tembakau",2022,0.6175000000000002
KOTA JAMBI,2022,"Makanan, Minuman dan Tembakau",2022,0.5183333333333332
KOTA PALEMBANG,2022,"Makanan, Minuman dan Tembakau",2022,0.5816666666666666
KOTA LUBUKLINGGAU,2022,"Makanan, Minuman dan Tembakau",2022,0.5883333333333335
KOTA BENGKULU,2022,"Makanan, Minuman dan Tembakau",2022,0.5666666666666668
KOTA BANDAR LAMPUNG,2022,"Makanan, Minuman dan Tembakau",2022,0.4000000000000001
KOTA METRO,2022,"Makanan, Minuman dan Tembakau",2022,0.5775
TANJUNG PANDAN,2022,"Makanan, Minuman dan Tembakau",2022,-0.0266666666666666
KOTA PANGKAL PINANG,2022,"Makanan, Minuman dan Tembakau",2022,0.4166666666666667
KOTA BATAM,2022,"Makanan, Minuman dan Tembakau",2022,0.625
KOTA TANJUNG PINANG,2022,"Makanan, Minuman dan Tembakau",2022,0.4816666666666666
DKI JAKARTA,2022,"Makanan, Minuman dan Tembakau",2022,0.3066666666666667
KOTA BOGOR,2022,"Makanan, Minuman dan Tembakau",2022,0.4725
KOTA SUKABUMI,2022,"Makanan, Minuman dan Tembakau",2022,0.3708333333333333
KOTA BANDUNG,2022,"Makanan, Minuman dan Tembakau",2022,0.51
KOTA CIREBON,2022,"Makanan, Minuman dan Tembakau",2022,0.33
KOTA BEKASI,2022,"Makanan, Minuman dan Tembakau",2022,0.5874999999999999
KOTA DEPOK,2022,"Makanan, Minuman dan Tembakau",2022,0.6049999999999999
KOTA TASIKMALAYA,2022,"Makanan, Minuman dan Tembakau",2022,0.7141666666666667
CILACAP,2022,"Makanan, Minuman dan Tembakau",2022,0.6766666666666666
PURWOKERTO,2022,"Makanan, Minuman dan Tembakau",2022,0.595
KUDUS,2022,"Makanan, Minuman dan Tembakau",2022,0.58
KOTA SURAKARTA,2022,"Makanan, Minuman dan Tembakau",2022,0.5258333333333334
KOTA SEMARANG,2022,"Makanan, Minuman dan Tembakau",2022,0.4908333333333333
KOTA TEGAL,2022,"Makanan, Minuman dan Tembakau",2022,0.7258333333333332
KOTA YOGYAKARTA,2022,"Makanan, Minuman dan Tembakau",2022,0.5608333333333332
JEMBER,2022,"Makanan, Minuman dan Tembakau",2022,0.6725
BANYUWANGI,2022,"Makanan, Minuman dan Tembakau",2022,0.7233333333333333
SUMENEP,2022,"Makanan, Minuman dan Tembakau",2022,0.6333333333333333
KOTA KEDIRI,2022,"Makanan, Minuman dan Tembakau",2022,0.4358333333333333
KOTA MALANG,2022,"Makanan, Minuman dan Tembakau",2022,0.5533333333333333
KOTA PROBOLINGGO,2022,"Makanan, Minuman dan Tembakau",2022,0.5641666666666667
KOTA MADIUN,2022,"Makanan, Minuman dan Tembakau",2022,0.5291666666666667
KOTA SURABAYA,2022,"Makanan, Minuman dan Tembakau",2022,0.5625
KOTA TANGERANG,2022,"Makanan, Minuman dan Tembakau",2022,0.3725
KOTA CILEGON,2022,"Makanan, Minuman dan Tembakau",2022,0.4950000000000001
KOTA SERANG,2022,"Makanan, Minuman dan Tembakau",2022,0.5558333333333334
SINGARAJA,2022,"Makanan, Minuman dan Tembakau",2022,0.5366666666666667
KOTA DENPASAR,2022,"Makanan, Minuman dan Tembakau",2022,0.5550000000000002
KOTA MATARAM,2022,"Makanan, Minuman dan Tembakau",2022,0.5933333333333333
KOTA BIMA,2022,"Makanan, Minuman dan Tembakau",2022,0.3741666666666667
WAINGAPU,2022,"Makanan, Minuman dan Tembakau",2022,-0.1975
MAUMERE,2022,"Makanan, Minuman dan Tembakau",2022,0.5183333333333332
KOTA KUPANG,2022,"Makanan, Minuman dan Tembakau",2022,0.7583333333333333
SINTANG,2022,"Makanan, Minuman dan Tembakau",2022,0.6416666666666666
KOTA PONTIANAK,2022,"Makanan, Minuman dan Tembakau",2022,0.4458333333333333
KOTA SINGKAWANG,2022,"Makanan, Minuman dan Tembakau",2022,0.5575
SAMPIT,2022,"Makanan, Minuman dan Tembakau",2022,0.5266666666666667
KOTA PALANGKA RAYA,2022,"Makanan, Minuman dan Tembakau",2022,0.6266666666666666
KOTA BARU,2022,"Makanan, Minuman dan Tembakau",2022,0.6416666666666667
TANJUNG,2022,"Makanan, Minuman dan Tembakau",2022,0.5166666666666666
KOTA BANJARMASIN,2022,"Makanan, Minuman dan Tembakau",2022,0.7233333333333333
KOTA BALIKPAPAN,2022,"Makanan, Minuman dan Tembakau",2022,0.5241666666666668
KOTA SAMARINDA,2022,"Makanan, Minuman dan Tembakau",2022,0.5474999999999999
TANJUNG SELOR,2022,"Makanan, Minuman dan Tembakau",2022,0.5066666666666666
KOTA TARAKAN,2022,"Makanan, Minuman dan Tembakau",2022,0.2183333333333333
KOTA MANADO,2022,"Makanan, Minuman dan Tembakau",2022,0.1391666666666666
KOTA KOTAMOBAGU,2022,"Makanan, Minuman dan Tembakau",2022,0.4883333333333332
LUWUK,2022,"Makanan, Minuman dan Tembakau",2022,0.545
KOTA PALU,2022,"Makanan, Minuman dan Tembakau",2022,0.3016666666666667
BULUKUMBA,2022,"Makanan, Minuman dan Tembakau",2022,0.3816666666666666
WATAMPONE,2022,"Makanan, Minuman dan Tembakau",2022,0.5958333333333334
KOTA MAKASSAR,2022,"Makanan, Minuman dan Tembakau",2022,0.48
KOTA PARE-PARE,2022,"Makanan, Minuman dan Tembakau",2022,0.5016666666666666
KOTA PALOPO,2022,"Makanan, Minuman dan Tembakau",2022,0.5458333333333334
KOTA KENDARI,2022,"Makanan, Minuman dan Tembakau",2022,0.3708333333333333
KOTA BUA-BAU,2022,"Makanan, Minuman dan Tembakau",2022,0.5891666666666667
KOTA GORONTALO,2022,"Makanan, Minuman dan Tembakau",2022,0.5299999999999999
MAMUJU,2022,"Makanan, Minuman dan Tembakau",2022,0.1766666666666666
KOTA AMBON,2022,"Makanan, Minuman dan Tembakau",2022,0.4983333333333333
KOTA TUAL,2022,"Makanan, Minuman dan Tembakau",2022,0.1408333333333333
KOTA TERNATE,2022,"Makanan, Minuman dan Tembakau",2022,0.16
MANOKWARI,2022,"Makanan, Minuman dan Tembakau",2022,0.6883333333333331
KOTA SORONG,2022,"Makanan, Minuman dan Tembakau",2022,-0.3033333333333333
MERAUKE,2022,"Makanan, Minuman dan Tembakau",2022,0.5416666666666666
TIMIKA,2022,"Makanan, Minuman dan Tembakau",2022,0.3999999999999999
KOTA JAYAPURA,2022,"Makanan, Minuman dan Tembakau",2022,0.4283333333333333
INDONESIA,2022,"Makanan, Minuman dan Tembakau",2022,0.4808333333333334
KOTA MEULABOH,2022,Makanan,2022,0.5716666666666667
KOTA BANDA ACEH,2022,Makanan,2022,0.2624999999999999
KOTA LHOKSEUMAWE,2022,Makanan,2022,0.4508333333333334
KOTA SIBOLGA,2022,Makanan,2022,0.5008333333333334
KOTA PEMATANG SIANTAR,2022,Makanan,2022,0.5966666666666667
KOTA MEDAN,2022,Makanan,2022,0.6433333333333333
KOTA PADANGSIDIMPUAN,2022,Makanan,2022,0.495
KOTA GUNUNGSITOLI,2022,Makanan,2022,0.4683333333333334
KOTA PADANG,2022,Makanan,2022,0.7725
KOTA BUKITTINGGI,2022,Makanan,2022,0.9141666666666663
TEMBILAHAN,2022,Makanan,2022,0.5449999999999998
KOTA PEKANBARU,2022,Makanan,2022,0.8458333333333332
KOTA DUMAI,2022,Makanan,2022,0.6766666666666664
BUNGO,2022,Makanan,2022,0.588333333333333
KOTA JAMBI,2022,Makanan,2022,0.4375
KOTA PALEMBANG,2022,Makanan,2022,0.5858333333333332
KOTA LUBUKLINGGAU,2022,Makanan,2022,0.6158333333333332
KOTA BENGKULU,2022,Makanan,2022,0.5491666666666668
KOTA BANDAR LAMPUNG,2022,Makanan,2022,0.3208333333333334
KOTA METRO,2022,Makanan,2022,0.5433333333333333
TANJUNG PANDAN,2022,Makanan,2022,-0.2125
KOTA PANGKAL PINANG,2022,Makanan,2022,0.315
KOTA BATAM,2022,Makanan,2022,0.5075
KOTA TANJUNG PINANG,2022,Makanan,2022,0.4783333333333333
DKI JAKARTA,2022,Makanan,2022,0.3116666666666666
KOTA BOGOR,2022,Makanan,2022,0.5416666666666666
KOTA SUKABUMI,2022,Makanan,2022,0.3341666666666666
KOTA BANDUNG,2022,Makanan,2022,0.5191666666666664
KOTA CIREBON,2022,Makanan,2022,0.2558333333333333
KOTA BEKASI,2022,Makanan,2022,0.6308333333333334
KOTA DEPOK,2022,Makanan,2022,0.6116666666666667
KOTA TASIKMALAYA,2022,Makanan,2022,0.6308333333333332
CILACAP,2022,Makanan,2022,0.4683333333333334
PURWOKERTO,2022,Makanan,2022,0.5241666666666667
KUDUS,2022,Makanan,2022,0.5875
KOTA SURAKARTA,2022,Makanan,2022,0.5191666666666667
KOTA SEMARANG,2022,Makanan,2022,0.4741666666666666
KOTA TEGAL,2022,Makanan,2022,0.6541666666666667
KOTA YOGYAKARTA,2022,Makanan,2022,0.5683333333333334
JEMBER,2022,Makanan,2022,0.7208333333333333
BANYUWANGI,2022,Makanan,2022,0.7966666666666669
SUMENEP,2022,Makanan,2022,0.6358333333333334
KOTA KEDIRI,2022,Makanan,2022,0.3958333333333335
KOTA MALANG,2022,Makanan,2022,0.4891666666666667
KOTA PROBOLINGGO,2022,Makanan,2022,0.5625000000000001
KOTA MADIUN,2022,Makanan,2022,0.4891666666666666
KOTA SURABAYA,2022,Makanan,2022,0.5599999999999999
KOTA TANGERANG,2022,Makanan,2022,0.3891666666666666
KOTA CILEGON,2022,Makanan,2022,0.4424999999999999
KOTA SERANG,2022,Makanan,2022,0.5958333333333332
SINGARAJA,2022,Makanan,2022,0.4791666666666667
KOTA DENPASAR,2022,Makanan,2022,0.5941666666666667
KOTA MATARAM,2022,Makanan,2022,0.5649999999999998
KOTA BIMA,2022,Makanan,2022,0.2649999999999999
WAINGAPU,2022,Makanan,2022,-0.3783333333333334
MAUMERE,2022,Makanan,2022,0.4333333333333334
KOTA KUPANG,2022,Makanan,2022,0.8016666666666667
SINTANG,2022,Makanan,2022,0.5874999999999999
KOTA PONTIANAK,2022,Makanan,2022,0.3583333333333333
KOTA SINGKAWANG,2022,Makanan,2022,0.5375
SAMPIT,2022,Makanan,2022,0.4533333333333333
KOTA PALANGKA RAYA,2022,Makanan,2022,0.6575
KOTA BARU,2022,Makanan,2022,0.6483333333333333
TANJUNG,2022,Makanan,2022,0.4841666666666666
KOTA BANJARMASIN,2022,Makanan,2022,0.7416666666666666
KOTA BALIKPAPAN,2022,Makanan,2022,0.4833333333333333
KOTA SAMARINDA,2022,Makanan,2022,0.5175
TANJUNG SELOR,2022,Makanan,2022,0.5099999999999999
KOTA TARAKAN,2022,Makanan,2022,0.1875
KOTA MANADO,2022,Makanan,2022,-0.0108333333333333
KOTA KOTAMOBAGU,2022,Makanan,2022,0.3991666666666667
LUWUK,2022,Makanan,2022,0.5858333333333334
KOTA PALU,2022,Makanan,2022,0.2808333333333333
BULUKUMBA,2022,Makanan,2022,0.4000000000000001
WATAMPONE,2022,Makanan,2022,0.6249999999999999
KOTA MAKASSAR,2022,Makanan,2022,0.4383333333333332
KOTA PARE-PARE,2022,Makanan,2022,0.5591666666666667
KOTA PALOPO,2022,Makanan,2022,0.5933333333333334
KOTA KENDARI,2022,Makanan,2022,0.3358333333333334
KOTA BUA-BAU,2022,Makanan,2022,0.535
KOTA GORONTALO,2022,Makanan,2022,0.4533333333333335
MAMUJU,2022,Makanan,2022,0.0558333333333333
KOTA AMBON,2022,Makanan,2022,0.325
KOTA TUAL,2022,Makanan,2022,0.0708333333333333
KOTA TERNATE,2022,Makanan,2022,0.0808333333333334
MANOKWARI,2022,Makanan,2022,0.7416666666666666
KOTA SORONG,2022,Makanan,2022,-0.5325000000000001
MERAUKE,2022,Makanan,2022,0.6141666666666665
TIMIKA,2022,Makanan,2022,0.3899999999999999
KOTA JAYAPURA,2022,Makanan,2022,0.4041666666666667
INDONESIA,2022,Makanan,2022,0.4725
KOTA MEULABOH,2022,Minuman yang Tidak Beralkohol,2022,0.1958333333333333
KOTA BANDA ACEH,2022,Minuman yang Tidak Beralkohol,2022,0.3183333333333333
KOTA LHOKSEUMAWE,2022,Minuman yang Tidak Beralkohol,2022,0.3616666666666666
KOTA SIBOLGA,2022,Minuman yang Tidak Beralkohol,2022,0.4958333333333334
KOTA PEMATANG SIANTAR,2022,Minuman yang Tidak Beralkohol,2022,0.3441666666666667
KOTA MEDAN,2022,Minuman yang Tidak Beralkohol,2022,0.3025
KOTA PADANGSIDIMPUAN,2022,Minuman yang Tidak Beralkohol,2022,-0.01
KOTA GUNUNGSITOLI,2022,Minuman yang Tidak Beralkohol,2022,0.0291666666666666
KOTA PADANG,2022,Minuman yang Tidak Beralkohol,2022,0.3833333333333333
KOTA BUKITTINGGI,2022,Minuman yang Tidak Beralkohol,2022,0.0833333333333333
TEMBILAHAN,2022,Minuman yang Tidak Beralkohol,2022,0.215
KOTA PEKANBARU,2022,Minuman yang Tidak Beralkohol,2022,0.4933333333333333
KOTA DUMAI,2022,Minuman yang Tidak Beralkohol,2022,0.3483333333333334
BUNGO,2022,Minuman yang Tidak Beralkohol,2022,0.3091666666666666
KOTA JAMBI,2022,Minuman yang Tidak Beralkohol,2022,0.6583333333333333
KOTA PALEMBANG,2022,Minuman yang Tidak Beralkohol,2022,0.5166666666666666
KOTA LUBUKLINGGAU,2022,Minuman yang Tidak Beralkohol,2022,0.4558333333333333
KOTA BENGKULU,2022,Minuman yang Tidak Beralkohol,2022,0.4533333333333333
KOTA BANDAR LAMPUNG,2022,Minuman yang Tidak Beralkohol,2022,0.3616666666666666
KOTA METRO,2022,Minuman yang Tidak Beralkohol,2022,0.1241666666666666
TANJUNG PANDAN,2022,Minuman yang Tidak Beralkohol,2022,1.5991666666666668
KOTA PANGKAL PINANG,2022,Minuman yang Tidak Beralkohol,2022,0.5749999999999998
KOTA BATAM,2022,Minuman yang Tidak Beralkohol,2022,0.5966666666666668
KOTA TANJUNG PINANG,2022,Minuman yang Tidak Beralkohol,2022,0.1541666666666666
DKI JAKARTA,2022,Minuman yang Tidak Beralkohol,2022,0.1
KOTA BOGOR,2022,Minuman yang Tidak Beralkohol,2022,0.2058333333333333
KOTA SUKABUMI,2022,Minuman yang Tidak Beralkohol,2022,0.2433333333333333
KOTA BANDUNG,2022,Minuman yang Tidak Beralkohol,2022,0.1858333333333333
KOTA CIREBON,2022,Minuman yang Tidak Beralkohol,2022,0.3833333333333333
KOTA BEKASI,2022,Minuman yang Tidak Beralkohol,2022,0.3233333333333333
KOTA DEPOK,2022,Minuman yang Tidak Beralkohol,2022,0.2191666666666666
KOTA TASIKMALAYA,2022,Minuman yang Tidak Beralkohol,2022,0.8391666666666664
CILACAP,2022,Minuman yang Tidak Beralkohol,2022,0.7224999999999998
PURWOKERTO,2022,Minuman yang Tidak Beralkohol,2022,0.64
KUDUS,2022,Minuman yang Tidak Beralkohol,2022,0.57
KOTA SURAKARTA,2022,Minuman yang Tidak Beralkohol,2022,0.3649999999999999
KOTA SEMARANG,2022,Minuman yang Tidak Beralkohol,2022,0.2483333333333333
KOTA TEGAL,2022,Minuman yang Tidak Beralkohol,2022,0.5975
KOTA YOGYAKARTA,2022,Minuman yang Tidak Beralkohol,2022,0.4475
JEMBER,2022,Minuman yang Tidak Beralkohol,2022,0.4533333333333333
BANYUWANGI,2022,Minuman yang Tidak Beralkohol,2022,0.1566666666666666
SUMENEP,2022,Minuman yang Tidak Beralkohol,2022,0.2125
KOTA KEDIRI,2022,Minuman yang Tidak Beralkohol,2022,0.1291666666666666
KOTA MALANG,2022,Minuman yang Tidak Beralkohol,2022,0.8641666666666667
KOTA PROBOLINGGO,2022,Minuman yang Tidak Beralkohol,2022,0.6933333333333334
KOTA MADIUN,2022,Minuman yang Tidak Beralkohol,2022,0.3333333333333333
KOTA SURABAYA,2022,Minuman yang Tidak Beralkohol,2022,0.3325
KOTA TANGERANG,2022,Minuman yang Tidak Beralkohol,2022,0.2466666666666666
KOTA CILEGON,2022,Minuman yang Tidak Beralkohol,2022,0.095
KOTA SERANG,2022,Minuman yang Tidak Beralkohol,2022,0.055
SINGARAJA,2022,Minuman yang Tidak Beralkohol,2022,0.4458333333333333
KOTA DENPASAR,2022,Minuman yang Tidak Beralkohol,2022,0.0683333333333333
KOTA MATARAM,2022,Minuman yang Tidak Beralkohol,2022,0.4033333333333333
KOTA BIMA,2022,Minuman yang Tidak Beralkohol,2022,0.39
WAINGAPU,2022,Minuman yang Tidak Beralkohol,2022,0.5608333333333334
MAUMERE,2022,Minuman yang Tidak Beralkohol,2022,0.6041666666666666
KOTA KUPANG,2022,Minuman yang Tidak Beralkohol,2022,0.3358333333333334
SINTANG,2022,Minuman yang Tidak Beralkohol,2022,1.0266666666666666
KOTA PONTIANAK,2022,Minuman yang Tidak Beralkohol,2022,0.5891666666666667
KOTA SINGKAWANG,2022,Minuman yang Tidak Beralkohol,2022,0.6425
SAMPIT,2022,Minuman yang Tidak Beralkohol,2022,0.3166666666666667
KOTA PALANGKA RAYA,2022,Minuman yang Tidak Beralkohol,2022,0.4125
KOTA BARU,2022,Minuman yang Tidak Beralkohol,2022,0.3183333333333333
TANJUNG,2022,Minuman yang Tidak Beralkohol,2022,0.0375
KOTA BANJARMASIN,2022,Minuman yang Tidak Beralkohol,2022,0.1591666666666667
KOTA BALIKPAPAN,2022,Minuman yang Tidak Beralkohol,2022,0.6291666666666665
KOTA SAMARINDA,2022,Minuman yang Tidak Beralkohol,2022,0.3274999999999999
TANJUNG SELOR,2022,Minuman yang Tidak Beralkohol,2022,0.2433333333333333
KOTA TARAKAN,2022,Minuman yang Tidak Beralkohol,2022,0.3141666666666666
KOTA MANADO,2022,Minuman yang Tidak Beralkohol,2022,0.6425000000000001
KOTA KOTAMOBAGU,2022,Minuman yang Tidak Beralkohol,2022,0.1408333333333333
LUWUK,2022,Minuman yang Tidak Beralkohol,2022,0.2566666666666666
KOTA PALU,2022,Minuman yang Tidak Beralkohol,2022,0.155
BULUKUMBA,2022,Minuman yang Tidak Beralkohol,2022,0.2683333333333333
WATAMPONE,2022,Minuman yang Tidak Beralkohol,2022,0.4091666666666667
KOTA MAKASSAR,2022,Minuman yang Tidak Beralkohol,2022,0.3899999999999999
KOTA PARE-PARE,2022,Minuman yang Tidak Beralkohol,2022,0.2624999999999999
KOTA PALOPO,2022,Minuman yang Tidak Beralkohol,2022,0.0866666666666666
KOTA KENDARI,2022,Minuman yang Tidak Beralkohol,2022,0.3324999999999999
KOTA BUA-BAU,2022,Minuman yang Tidak Beralkohol,2022,-0.0125
KOTA GORONTALO,2022,Minuman yang Tidak Beralkohol,2022,0.1849999999999999
MAMUJU,2022,Minuman yang Tidak Beralkohol,2022,0.4441666666666666
KOTA AMBON,2022,Minuman yang Tidak Beralkohol,2022,0.3925
KOTA TUAL,2022,Minuman yang Tidak Beralkohol,2022,0.2799999999999999
KOTA TERNATE,2022,Minuman yang Tidak Beralkohol,2022,0.2258333333333333
MANOKWARI,2022,Minuman yang Tidak Beralkohol,2022,0.3099999999999999
KOTA SORONG,2022,Minuman yang Tidak Beralkohol,2022,0.2866666666666667
MERAUKE,2022,Minuman yang Tidak Beralkohol,2022,-0.1075
TIMIKA,2022,Minuman yang Tidak Beralkohol,2022,-0.345
KOTA JAYAPURA,2022,Minuman yang Tidak Beralkohol,2022,0.3941666666666668
INDONESIA,2022,Minuman yang Tidak Beralkohol,2022,0.2675
KOTA SIBOLGA,2022,Minuman Beralkohol,2022,0.0
KOTA PEMATANG SIANTAR,2022,Minuman Beralkohol,2022,0.9591666666666666
KOTA GUNUNGSITOLI,2022,Minuman Beralkohol,2022,0.0
KOTA BATAM,2022,Minuman Beralkohol,2022,0.0199999999999999
KOTA TANJUNG PINANG,2022,Minuman Beralkohol,2022,0.6866666666666666
SINGARAJA,2022,Minuman Beralkohol,2022,0.2125
KOTA DENPASAR,2022,Minuman Beralkohol,2022,0.8466666666666667
WAINGAPU,2022,Minuman Beralkohol,2022,0.0
MAUMERE,2022,Minuman Beralkohol,2022,1.2575
KOTA KUPANG,2022,Minuman Beralkohol,2022,0.2983333333333333
KOTA MANADO,2022,Minuman Beralkohol,2022,0.0691666666666666
KOTA KOTAMOBAGU,2022,Minuman Beralkohol,2022,0.3541666666666667
KOTA AMBON,2022,Minuman Beralkohol,2022,1.5599999999999996
KOTA TUAL,2022,Minuman Beralkohol,2022,0.0
KOTA SORONG,2022,Minuman Beralkohol,2022,0.0641666666666666
MERAUKE,2022,Minuman Beralkohol,2022,0.4133333333333333
TIMIKA,2022,Minuman Beralkohol,2022,0.3891666666666666
KOTA JAYAPURA,2022,Minuman Beralkohol,2022,0.2225
INDONESIA,2022,Minuman Beralkohol,2022,0.4133333333333333
KOTA MEULABOH,2022,Rokok dan Tembakau,2022,0.5624999999999999
KOTA BANDA ACEH,2022,Rokok dan Tembakau,2022,0.7166666666666667
KOTA LHOKSEUMAWE,2022,Rokok dan Tembakau,2022,0.5116666666666667
KOTA SIBOLGA,2022,Rokok dan Tembakau,2022,0.7608333333333333
KOTA PEMATANG SIANTAR,2022,Rokok dan Tembakau,2022,0.6933333333333334
KOTA MEDAN,2022,Rokok dan Tembakau,2022,0.7116666666666668
KOTA PADANGSIDIMPUAN,2022,Rokok dan Tembakau,2022,0.7533333333333334
KOTA GUNUNGSITOLI,2022,Rokok dan Tembakau,2022,0.3316666666666666
KOTA PADANG,2022,Rokok dan Tembakau,2022,0.9749999999999998
KOTA BUKITTINGGI,2022,Rokok dan Tembakau,2022,0.69
TEMBILAHAN,2022,Rokok dan Tembakau,2022,0.8733333333333334
KOTA PEKANBARU,2022,Rokok dan Tembakau,2022,0.7549999999999999
KOTA DUMAI,2022,Rokok dan Tembakau,2022,0.7233333333333333
BUNGO,2022,Rokok dan Tembakau,2022,0.8524999999999999
KOTA JAMBI,2022,Rokok dan Tembakau,2022,0.9875000000000002
KOTA PALEMBANG,2022,Rokok dan Tembakau,2022,0.5974999999999999
KOTA LUBUKLINGGAU,2022,Rokok dan Tembakau,2022,0.445
KOTA BENGKULU,2022,Rokok dan Tembakau,2022,0.6825
KOTA BANDAR LAMPUNG,2022,Rokok dan Tembakau,2022,0.7908333333333334
KOTA METRO,2022,Rokok dan Tembakau,2022,0.905
TANJUNG PANDAN,2022,Rokok dan Tembakau,2022,0.6066666666666666
KOTA PANGKAL PINANG,2022,Rokok dan Tembakau,2022,0.97
KOTA BATAM,2022,Rokok dan Tembakau,2022,1.3741666666666668
KOTA TANJUNG PINANG,2022,Rokok dan Tembakau,2022,0.6975000000000001
DKI JAKARTA,2022,Rokok dan Tembakau,2022,0.4866666666666667
KOTA BOGOR,2022,Rokok dan Tembakau,2022,0.2333333333333333
KOTA SUKABUMI,2022,Rokok dan Tembakau,2022,0.5941666666666666
KOTA BANDUNG,2022,Rokok dan Tembakau,2022,0.7016666666666667
KOTA CIREBON,2022,Rokok dan Tembakau,2022,0.665
KOTA BEKASI,2022,Rokok dan Tembakau,2022,0.4808333333333332
KOTA DEPOK,2022,Rokok dan Tembakau,2022,0.8275
KOTA TASIKMALAYA,2022,Rokok dan Tembakau,2022,1.12
CILACAP,2022,Rokok dan Tembakau,2022,1.5958333333333334
PURWOKERTO,2022,Rokok dan Tembakau,2022,0.9116666666666666
KUDUS,2022,Rokok dan Tembakau,2022,0.5725
KOTA SURAKARTA,2022,Rokok dan Tembakau,2022,0.7358333333333333
KOTA SEMARANG,2022,Rokok dan Tembakau,2022,0.8616666666666667
KOTA TEGAL,2022,Rokok dan Tembakau,2022,1.1616666666666668
KOTA YOGYAKARTA,2022,Rokok dan Tembakau,2022,0.6108333333333332
JEMBER,2022,Rokok dan Tembakau,2022,0.5216666666666666
BANYUWANGI,2022,Rokok dan Tembakau,2022,0.5541666666666666
SUMENEP,2022,Rokok dan Tembakau,2022,0.8658333333333332
KOTA KEDIRI,2022,Rokok dan Tembakau,2022,0.8316666666666667
KOTA MALANG,2022,Rokok dan Tembakau,2022,0.8591666666666667
KOTA PROBOLINGGO,2022,Rokok dan Tembakau,2022,0.4958333333333333
KOTA MADIUN,2022,Rokok dan Tembakau,2022,0.9566666666666668
KOTA SURABAYA,2022,Rokok dan Tembakau,2022,0.9733333333333332
KOTA TANGERANG,2022,Rokok dan Tembakau,2022,0.4141666666666666
KOTA CILEGON,2022,Rokok dan Tembakau,2022,0.9533333333333333
KOTA SERANG,2022,Rokok dan Tembakau,2022,0.7541666666666668
SINGARAJA,2022,Rokok dan Tembakau,2022,0.8825000000000002
KOTA DENPASAR,2022,Rokok dan Tembakau,2022,0.9183333333333334
KOTA MATARAM,2022,Rokok dan Tembakau,2022,0.9983333333333332
KOTA BIMA,2022,Rokok dan Tembakau,2022,0.935
WAINGAPU,2022,Rokok dan Tembakau,2022,1.0033333333333332
MAUMERE,2022,Rokok dan Tembakau,2022,1.1700000000000002
KOTA KUPANG,2022,Rokok dan Tembakau,2022,0.7625000000000001
