city,group,sub_group,year,value
KOTA BANDUNG,2020,Peralatan Informasi dan Komunikasi,2018,96.32666666666668
KOTA CIREBON,2020,Peralatan Informasi dan Komunikasi,2018,88.05666666666666
KOTA BEKASI,2020,Peralatan Informasi dan Komunikasi,2018,98.6025
KOTA DEPOK,2020,Peralatan Informasi dan Komunikasi,2018,86.00999999999999
KOTA TASIKMALAYA,2020,Peralatan Informasi dan Komunikasi,2018,99.76
CILACAP,2020,Peralatan Informasi dan Komunikasi,2018,101.05333333333334
PURWOKERTO,2020,Peralatan Informasi dan Komunikasi,2018,94.36916666666666
KUDUS,2020,Peralatan Informasi dan Komunikasi,2018,96.71666666666668
KOTA SURAKARTA,2020,Peralatan Informasi dan Komunikasi,2018,100.15083333333332
KOTA SEMARANG,2020,Peralatan Informasi dan Komunikasi,2018,97.695
KOTA TEGAL,2020,Peralatan Informasi dan Komunikasi,2018,94.74
KOTA YOGYAKARTA,2020,Peralatan Informasi dan Komunikasi,2018,95.67583333333332
JEMBER,2020,Peralatan Informasi dan Komunikasi,2018,81.78000000000002
BANYUWANGI,2020,Peralatan Informasi dan Komunikasi,2018,102.62333333333332
SUMENEP,2020,Peralatan Informasi dan Komunikasi,2018,99.7125
KOTA KEDIRI,2020,Peralatan Informasi dan Komunikasi,2018,101.32916666666664
KOTA MALANG,2020,Peralatan Informasi dan Komunikasi,2018,104.19666666666664
KOTA PROBOLINGGO,2020,Peralatan Informasi dan Komunikasi,2018,99.24
KOTA MADIUN,2020,Peralatan Informasi dan Komunikasi,2018,86.87333333333333
KOTA SURABAYA,2020,Peralatan Informasi dan Komunikasi,2018,98.02166666666665
KOTA TANGERANG,2020,Peralatan Informasi dan Komunikasi,2018,47.43
KOTA CILEGON,2020,Peralatan Informasi dan Komunikasi,2018,100.96833333333332
KOTA SERANG,2020,Peralatan Informasi dan Komunikasi,2018,98.015
SINGARAJA,2020,Peralatan Informasi dan Komunikasi,2018,98.855
KOTA DENPASAR,2020,Peralatan Informasi dan Komunikasi,2018,109.91916666666664
KOTA MATARAM,2020,Peralatan Informasi dan Komunikasi,2018,94.13666666666666
KOTA BIMA,2020,Peralatan Informasi dan Komunikasi,2018,97.15416666666664
WAINGAPU,2020,Peralatan Informasi dan Komunikasi,2018,85.06666666666666
MAUMERE,2020,Peralatan Informasi dan Komunikasi,2018,94.53583333333334
KOTA KUPANG,2020,Peralatan Informasi dan Komunikasi,2018,102.0025
SINTANG,2020,Peralatan Informasi dan Komunikasi,2018,114.15083333333332
KOTA PONTIANAK,2020,Peralatan Informasi dan Komunikasi,2018,98.55583333333334
KOTA SINGKAWANG,2020,Peralatan Informasi dan Komunikasi,2018,96.17333333333332
SAMPIT,2020,Peralatan Informasi dan Komunikasi,2018,88.35333333333334
KOTA PALANGKA RAYA,2020,Peralatan Informasi dan Komunikasi,2018,103.80666666666669
KOTA BARU,2020,Peralatan Informasi dan Komunikasi,2018,90.69833333333337
TANJUNG,2020,Peralatan Informasi dan Komunikasi,2018,100.58
KOTA BANJARMASIN,2020,Peralatan Informasi dan Komunikasi,2018,98.11
KOTA BALIKPAPAN,2020,Peralatan Informasi dan Komunikasi,2018,97.48166666666668
KOTA SAMARINDA,2020,Peralatan Informasi dan Komunikasi,2018,99.13666666666668
TANJUNG SELOR,2020,Peralatan Informasi dan Komunikasi,2018,95.11666666666666
KOTA TARAKAN,2020,Peralatan Informasi dan Komunikasi,2018,99.3075
KOTA MANADO,2020,Peralatan Informasi dan Komunikasi,2018,90.85916666666668
KOTA KOTAMOBAGU,2020,Peralatan Informasi dan Komunikasi,2018,102.43333333333332
LUWUK,2020,Peralatan Informasi dan Komunikasi,2018,94.3775
KOTA PALU,2020,Peralatan Informasi dan Komunikasi,2018,105.51583333333332
BULUKUMBA,2020,Peralatan Informasi dan Komunikasi,2018,115.38916666666668
WATAMPONE,2020,Peralatan Informasi dan Komunikasi,2018,92.50666666666667
KOTA MAKASSAR,2020,Peralatan Informasi dan Komunikasi,2018,99.88083333333331
KOTA PARE-PARE,2020,Peralatan Informasi dan Komunikasi,2018,97.21583333333332
KOTA PALOPO,2020,Peralatan Informasi dan Komunikasi,2018,100.45333333333332
KOTA KENDARI,2020,Peralatan Informasi dan Komunikasi,2018,95.23583333333336
KOTA BUA-BAU,2020,Peralatan Informasi dan Komunikasi,2018,96.50833333333333
KOTA GORONTALO,2020,Peralatan Informasi dan Komunikasi,2018,100.0925
MAMUJU,2020,Peralatan Informasi dan Komunikasi,2018,97.28000000000002
KOTA AMBON,2020,Peralatan Informasi dan Komunikasi,2018,102.13416666666664
KOTA TUAL,2020,Peralatan Informasi dan Komunikasi,2018,96.12666666666668
KOTA TERNATE,2020,Peralatan Informasi dan Komunikasi,2018,100.69916666666668
MANOKWARI,2020,Peralatan Informasi dan Komunikasi,2018,97.385
KOTA SORONG,2020,Peralatan Informasi dan Komunikasi,2018,103.50583333333331
MERAUKE,2020,Peralatan Informasi dan Komunikasi,2018,108.02999999999996
TIMIKA,2020,Peralatan Informasi dan Komunikasi,2018,102.41333333333333
KOTA JAYAPURA,2020,Peralatan Informasi dan Komunikasi,2018,101.86
INDONESIA,2020,Peralatan Informasi dan Komunikasi,2018,98.0
KOTA MEULABOH,2020,Layanan Informasi dan Komunikasi,2018,101.91333333333333
KOTA BANDA ACEH,2020,Layanan Informasi dan Komunikasi,2018,100.4925
KOTA LHOKSEUMAWE,2020,Layanan Informasi dan Komunikasi,2018,101.0675
KOTA SIBOLGA,2020,Layanan Informasi dan Komunikasi,2018,99.97333333333331
KOTA PEMATANG SIANTAR,2020,Layanan Informasi dan Komunikasi,2018,100.365
KOTA MEDAN,2020,Layanan Informasi dan Komunikasi,2018,102.40083333333332
KOTA PADANGSIDIMPUAN,2020,Layanan Informasi dan Komunikasi,2018,100.6225
KOTA GUNUNGSITOLI,2020,Layanan Informasi dan Komunikasi,2018,101.33333333333331
KOTA PADANG,2020,Layanan Informasi dan Komunikasi,2018,100.87
KOTA BUKITTINGGI,2020,Layanan Informasi dan Komunikasi,2018,101.4175
TEMBILAHAN,2020,Layanan Informasi dan Komunikasi,2018,101.38
KOTA PEKANBARU,2020,Layanan Informasi dan Komunikasi,2018,100.83749999999998
KOTA DUMAI,2020,Layanan Informasi dan Komunikasi,2018,102.88583333333332
BUNGO,2020,Layanan Informasi dan Komunikasi,2018,101.93083333333334
KOTA JAMBI,2020,Layanan Informasi dan Komunikasi,2018,103.34666666666664
KOTA PALEMBANG,2020,Layanan Informasi dan Komunikasi,2018,100.16500000000002
KOTA LUBUKLINGGAU,2020,Layanan Informasi dan Komunikasi,2018,103.02416666666666
KOTA BENGKULU,2020,Layanan Informasi dan Komunikasi,2018,100.275
KOTA BANDAR LAMPUNG,2020,Layanan Informasi dan Komunikasi,2018,100.91166666666668
KOTA METRO,2020,Layanan Informasi dan Komunikasi,2018,100.59333333333336
TANJUNG PANDAN,2020,Layanan Informasi dan Komunikasi,2018,100.57583333333332
KOTA PANGKAL PINANG,2020,Layanan Informasi dan Komunikasi,2018,100.36333333333332
KOTA BATAM,2020,Layanan Informasi dan Komunikasi,2018,99.71
KOTA TANJUNG PINANG,2020,Layanan Informasi dan Komunikasi,2018,100.305
DKI JAKARTA,2020,Layanan Informasi dan Komunikasi,2018,100.92
KOTA BOGOR,2020,Layanan Informasi dan Komunikasi,2018,100.64
KOTA SUKABUMI,2020,Layanan Informasi dan Komunikasi,2018,100.8575
KOTA BANDUNG,2020,Layanan Informasi dan Komunikasi,2018,100.53999999999998
KOTA CIREBON,2020,Layanan Informasi dan Komunikasi,2018,102.20666666666668
KOTA BEKASI,2020,Layanan Informasi dan Komunikasi,2018,100.9725
KOTA DEPOK,2020,Layanan Informasi dan Komunikasi,2018,101.11
KOTA TASIKMALAYA,2020,Layanan Informasi dan Komunikasi,2018,100.89083333333332
CILACAP,2020,Layanan Informasi dan Komunikasi,2018,100.96
PURWOKERTO,2020,Layanan Informasi dan Komunikasi,2018,100.84250000000002
KUDUS,2020,Layanan Informasi dan Komunikasi,2018,100.5025
KOTA SURAKARTA,2020,Layanan Informasi dan Komunikasi,2018,102.09
KOTA SEMARANG,2020,Layanan Informasi dan Komunikasi,2018,100.89
KOTA TEGAL,2020,Layanan Informasi dan Komunikasi,2018,101.38583333333337
KOTA YOGYAKARTA,2020,Layanan Informasi dan Komunikasi,2018,101.04999999999995
JEMBER,2020,Layanan Informasi dan Komunikasi,2018,103.69416666666665
BANYUWANGI,2020,Layanan Informasi dan Komunikasi,2018,101.4825
SUMENEP,2020,Layanan Informasi dan Komunikasi,2018,102.29666666666664
KOTA KEDIRI,2020,Layanan Informasi dan Komunikasi,2018,101.1875
KOTA MALANG,2020,Layanan Informasi dan Komunikasi,2018,101.27
KOTA PROBOLINGGO,2020,Layanan Informasi dan Komunikasi,2018,101.0225
KOTA MADIUN,2020,Layanan Informasi dan Komunikasi,2018,101.42499999999995
KOTA SURABAYA,2020,Layanan Informasi dan Komunikasi,2018,100.87
KOTA TANGERANG,2020,Layanan Informasi dan Komunikasi,2018,101.33
KOTA CILEGON,2020,Layanan Informasi dan Komunikasi,2018,101.11916666666666
KOTA SERANG,2020,Layanan Informasi dan Komunikasi,2018,100.97916666666669
SINGARAJA,2020,Layanan Informasi dan Komunikasi,2018,100.52
KOTA DENPASAR,2020,Layanan Informasi dan Komunikasi,2018,101.83
KOTA MATARAM,2020,Layanan Informasi dan Komunikasi,2018,100.88
KOTA BIMA,2020,Layanan Informasi dan Komunikasi,2018,103.2625
WAINGAPU,2020,Layanan Informasi dan Komunikasi,2018,104.71999999999998
MAUMERE,2020,Layanan Informasi dan Komunikasi,2018,99.24333333333334
KOTA KUPANG,2020,Layanan Informasi dan Komunikasi,2018,102.0791666666667
SINTANG,2020,Layanan Informasi dan Komunikasi,2018,101.95333333333336
KOTA PONTIANAK,2020,Layanan Informasi dan Komunikasi,2018,100.20666666666666
KOTA SINGKAWANG,2020,Layanan Informasi dan Komunikasi,2018,99.25666666666666
SAMPIT,2020,Layanan Informasi dan Komunikasi,2018,100.4525
KOTA PALANGKA RAYA,2020,Layanan Informasi dan Komunikasi,2018,100.70083333333332
KOTA BARU,2020,Layanan Informasi dan Komunikasi,2018,102.01333333333332
TANJUNG,2020,Layanan Informasi dan Komunikasi,2018,97.8725
KOTA BANJARMASIN,2020,Layanan Informasi dan Komunikasi,2018,98.4833333333333
KOTA BALIKPAPAN,2020,Layanan Informasi dan Komunikasi,2018,102.38333333333333
KOTA SAMARINDA,2020,Layanan Informasi dan Komunikasi,2018,100.92583333333332
TANJUNG SELOR,2020,Layanan Informasi dan Komunikasi,2018,97.62333333333332
KOTA TARAKAN,2020,Layanan Informasi dan Komunikasi,2018,97.0475
KOTA MANADO,2020,Layanan Informasi dan Komunikasi,2018,97.19583333333333
KOTA KOTAMOBAGU,2020,Layanan Informasi dan Komunikasi,2018,100.59
LUWUK,2020,Layanan Informasi dan Komunikasi,2018,101.47333333333334
KOTA PALU,2020,Layanan Informasi dan Komunikasi,2018,98.11999999999996
BULUKUMBA,2020,Layanan Informasi dan Komunikasi,2018,98.81416666666668
WATAMPONE,2020,Layanan Informasi dan Komunikasi,2018,98.61333333333334
KOTA MAKASSAR,2020,Layanan Informasi dan Komunikasi,2018,100.61416666666668
KOTA PARE-PARE,2020,Layanan Informasi dan Komunikasi,2018,98.89083333333332
KOTA PALOPO,2020,Layanan Informasi dan Komunikasi,2018,98.365
KOTA KENDARI,2020,Layanan Informasi dan Komunikasi,2018,100.375
KOTA BUA-BAU,2020,Layanan Informasi dan Komunikasi,2018,98.71999999999998
KOTA GORONTALO,2020,Layanan Informasi dan Komunikasi,2018,98.82833333333332
MAMUJU,2020,Layanan Informasi dan Komunikasi,2018,101.58333333333331
KOTA AMBON,2020,Layanan Informasi dan Komunikasi,2018,98.56166666666668
KOTA TUAL,2020,Layanan Informasi dan Komunikasi,2018,98.35833333333332
KOTA TERNATE,2020,Layanan Informasi dan Komunikasi,2018,99.14083333333332
MANOKWARI,2020,Layanan Informasi dan Komunikasi,2018,106.95583333333332
KOTA SORONG,2020,Layanan Informasi dan Komunikasi,2018,103.0
MERAUKE,2020,Layanan Informasi dan Komunikasi,2018,99.81666666666663
TIMIKA,2020,Layanan Informasi dan Komunikasi,2018,97.52666666666666
KOTA JAYAPURA,2020,Layanan Informasi dan Komunikasi,2018,100.32333333333337
INDONESIA,2020,Layanan Informasi dan Komunikasi,2018,100.85166666666667
KOTA PEMATANG SIANTAR,2020,Asuransi,2018,100.0
KOTA PADANG,2020,Asuransi,2018,100.0
KOTA BUKITTINGGI,2020,Asuransi,2018,100.0
KOTA PEKANBARU,2020,Asuransi,2018,100.0
KOTA DUMAI,2020,Asuransi,2018,100.0
BUNGO,2020,Asuransi,2018,100.0
KOTA JAMBI,2020,Asuransi,2018,102.15666666666664
KOTA PALEMBANG,2020,Asuransi,2018,100.0
KOTA BENGKULU,2020,Asuransi,2018,112.99
KOTA BANDAR LAMPUNG,2020,Asuransi,2018,100.0
KOTA PANGKAL PINANG,2020,Asuransi,2018,100.0
KOTA BATAM,2020,Asuransi,2018,100.0
KOTA TANJUNG PINANG,2020,Asuransi,2018,100.0
DKI JAKARTA,2020,Asuransi,2018,100.0
KOTA BOGOR,2020,Asuransi,2018,100.0
KOTA DEPOK,2020,Asuransi,2018,100.0
KOTA SURAKARTA,2020,Asuransi,2018,100.0
KOTA SEMARANG,2020,Asuransi,2018,102.40000000000002
KOTA YOGYAKARTA,2020,Asuransi,2018,100.0
KOTA KEDIRI,2020,Asuransi,2018,100.0
KOTA MALANG,2020,Asuransi,2018,100.0
KOTA PROBOLINGGO,2020,Asuransi,2018,100.0
KOTA MADIUN,2020,Asuransi,2018,102.59999999999998
KOTA SURABAYA,2020,Asuransi,2018,100.0
KOTA TANGERANG,2020,Asuransi,2018,100.0
KOTA CILEGON,2020,Asuransi,2018,102.47500000000002
KOTA SERANG,2020,Asuransi,2018,106.87
SINGARAJA,2020,Asuransi,2018,100.0
KOTA DENPASAR,2020,Asuransi,2018,100.04
SINTANG,2020,Asuransi,2018,100.0
SAMPIT,2020,Asuransi,2018,100.0
KOTA PALANGKA RAYA,2020,Asuransi,2018,100.0
KOTA BARU,2020,Asuransi,2018,100.0
TANJUNG,2020,Asuransi,2018,100.0
KOTA BALIKPAPAN,2020,Asuransi,2018,100.0
KOTA SAMARINDA,2020,Asuransi,2018,100.0
KOTA TARAKAN,2020,Asuransi,2018,100.0
KOTA MANADO,2020,Asuransi,2018,100.0
KOTA KOTAMOBAGU,2020,Asuransi,2018,100.0
KOTA MAKASSAR,2020,Asuransi,2018,100.0
KOTA BUA-BAU,2020,Asuransi,2018,100.0
KOTA GORONTALO,2020,Asuransi,2018,100.0
MAMUJU,2020,Asuransi,2018,100.0
KOTA AMBON,2020,Asuransi,2018,100.0
MANOKWARI,2020,Asuransi,2018,118.33999999999996
MERAUKE,2020,Asuransi,2018,100.0
INDONESIA,2020,Asuransi,2018,100.17750000000002
KOTA MEULABOH,2020,Jasa Keuangan,2018,100.0
KOTA BANDA ACEH,2020,Jasa Keuangan,2018,100.0
KOTA LHOKSEUMAWE,2020,Jasa Keuangan,2018,100.0
KOTA SIBOLGA,2020,Jasa Keuangan,2018,100.0
KOTA PEMATANG SIANTAR,2020,Jasa Keuangan,2018,100.0
KOTA MEDAN,2020,Jasa Keuangan,2018,100.0
KOTA PADANGSIDIMPUAN,2020,Jasa Keuangan,2018,100.0
KOTA GUNUNGSITOLI,2020,Jasa Keuangan,2018,100.00166666666668
KOTA PADANG,2020,Jasa Keuangan,2018,100.0
KOTA BUKITTINGGI,2020,Jasa Keuangan,2018,100.0
TEMBILAHAN,2020,Jasa Keuangan,2018,100.0
KOTA PEKANBARU,2020,Jasa Keuangan,2018,100.0
KOTA DUMAI,2020,Jasa Keuangan,2018,100.0
BUNGO,2020,Jasa Keuangan,2018,100.0
KOTA JAMBI,2020,Jasa Keuangan,2018,99.49
KOTA PALEMBANG,2020,Jasa Keuangan,2018,100.0
KOTA LUBUKLINGGAU,2020,Jasa Keuangan,2018,100.0
KOTA BENGKULU,2020,Jasa Keuangan,2018,102.54999999999995
KOTA BANDAR LAMPUNG,2020,Jasa Keuangan,2018,100.0
KOTA METRO,2020,Jasa Keuangan,2018,100.0
TANJUNG PANDAN,2020,Jasa Keuangan,2018,100.0
KOTA PANGKAL PINANG,2020,Jasa Keuangan,2018,100.0
KOTA BATAM,2020,Jasa Keuangan,2018,100.0
KOTA TANJUNG PINANG,2020,Jasa Keuangan,2018,100.0
DKI JAKARTA,2020,Jasa Keuangan,2018,100.0
KOTA BOGOR,2020,Jasa Keuangan,2018,100.0
KOTA SUKABUMI,2020,Jasa Keuangan,2018,100.0
KOTA BANDUNG,2020,Jasa Keuangan,2018,100.0
KOTA CIREBON,2020,Jasa Keuangan,2018,100.00416666666666
KOTA BEKASI,2020,Jasa Keuangan,2018,100.0
KOTA DEPOK,2020,Jasa Keuangan,2018,100.0
KOTA TASIKMALAYA,2020,Jasa Keuangan,2018,100.0
CILACAP,2020,Jasa Keuangan,2018,100.0
PURWOKERTO,2020,Jasa Keuangan,2018,100.0
KUDUS,2020,Jasa Keuangan,2018,100.0
KOTA SURAKARTA,2020,Jasa Keuangan,2018,100.0
KOTA SEMARANG,2020,Jasa Keuangan,2018,100.0
KOTA TEGAL,2020,Jasa Keuangan,2018,100.0
KOTA YOGYAKARTA,2020,Jasa Keuangan,2018,100.0
JEMBER,2020,Jasa Keuangan,2018,100.0
BANYUWANGI,2020,Jasa Keuangan,2018,100.0
SUMENEP,2020,Jasa Keuangan,2018,100.0
KOTA KEDIRI,2020,Jasa Keuangan,2018,100.0
KOTA MALANG,2020,Jasa Keuangan,2018,100.0
KOTA PROBOLINGGO,2020,Jasa Keuangan,2018,100.0
KOTA MADIUN,2020,Jasa Keuangan,2018,100.0
KOTA SURABAYA,2020,Jasa Keuangan,2018,100.0
KOTA TANGERANG,2020,Jasa Keuangan,2018,100.0
KOTA CILEGON,2020,Jasa Keuangan,2018,100.0
KOTA SERANG,2020,Jasa Keuangan,2018,100.0
SINGARAJA,2020,Jasa Keuangan,2018,100.0
KOTA DENPASAR,2020,Jasa Keuangan,2018,100.0
KOTA MATARAM,2020,Jasa Keuangan,2018,100.0
KOTA BIMA,2020,Jasa Keuangan,2018,100.35416666666669
WAINGAPU,2020,Jasa Keuangan,2018,100.0
MAUMERE,2020,Jasa Keuangan,2018,100.0
KOTA KUPANG,2020,Jasa Keuangan,2018,100.0
SINTANG,2020,Jasa Keuangan,2018,97.78
KOTA PONTIANAK,2020,Jasa Keuangan,2018,100.0
KOTA SINGKAWANG,2020,Jasa Keuangan,2018,100.0
SAMPIT,2020,Jasa Keuangan,2018,100.0
KOTA PALANGKA RAYA,2020,Jasa Keuangan,2018,100.0
KOTA BARU,2020,Jasa Keuangan,2018,100.0
TANJUNG,2020,Jasa Keuangan,2018,100.0
KOTA BANJARMASIN,2020,Jasa Keuangan,2018,100.0
KOTA BALIKPAPAN,2020,Jasa Keuangan,2018,100.0
KOTA SAMARINDA,2020,Jasa Keuangan,2018,100.0
TANJUNG SELOR,2020,Jasa Keuangan,2018,100.45
KOTA TARAKAN,2020,Jasa Keuangan,2018,100.0
KOTA MANADO,2020,Jasa Keuangan,2018,100.0
KOTA KOTAMOBAGU,2020,Jasa Keuangan,2018,100.0
LUWUK,2020,Jasa Keuangan,2018,100.0
KOTA PALU,2020,Jasa Keuangan,2018,100.0
BULUKUMBA,2020,Jasa Keuangan,2018,100.0
WATAMPONE,2020,Jasa Keuangan,2018,100.0
KOTA MAKASSAR,2020,Jasa Keuangan,2018,100.0
KOTA PARE-PARE,2020,Jasa Keuangan,2018,100.0
KOTA PALOPO,2020,Jasa Keuangan,2018,100.0
KOTA KENDARI,2020,Jasa Keuangan,2018,100.0
KOTA BUA-BAU,2020,Jasa Keuangan,2018,100.0
KOTA GORONTALO,2020,Jasa Keuangan,2018,100.0
MAMUJU,2020,Jasa Keuangan,2018,100.0
KOTA AMBON,2020,Jasa Keuangan,2018,100.0
KOTA TUAL,2020,Jasa Keuangan,2018,100.0
KOTA TERNATE,2020,Jasa Keuangan,2018,100.0
MANOKWARI,2020,Jasa Keuangan,2018,100.0
KOTA SORONG,2020,Jasa Keuangan,2018,100.0
MERAUKE,2020,Jasa Keuangan,2018,100.0
TIMIKA,2020,Jasa Keuangan,2018,100.0
KOTA JAYAPURA,2020,Jasa Keuangan,2018,100.0
INDONESIA,2020,Jasa Keuangan,2018,100.01
KOTA MEULABOH,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,97.7
KOTA BANDA ACEH,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,100.24833333333336
KOTA LHOKSEUMAWE,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,100.19
KOTA SIBOLGA,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,99.33416666666666
KOTA PEMATANG SIANTAR,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,103.22916666666669
KOTA MEDAN,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.39333333333332
KOTA PADANGSIDIMPUAN,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,97.22916666666664
KOTA GUNUNGSITOLI,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,104.31666666666668
KOTA PADANG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,103.60666666666668
KOTA BUKITTINGGI,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.42166666666668
TEMBILAHAN,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,96.46
KOTA PEKANBARU,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.28416666666668
KOTA DUMAI,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,102.61333333333334
BUNGO,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,102.27333333333333
KOTA JAMBI,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,100.95916666666666
KOTA PALEMBANG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.77833333333332
KOTA LUBUKLINGGAU,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.95833333333331
KOTA BENGKULU,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.0425
KOTA BANDAR LAMPUNG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,93.40083333333332
KOTA METRO,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,103.29000000000002
TANJUNG PANDAN,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,98.50833333333333
KOTA PANGKAL PINANG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,102.01583333333332
KOTA BATAM,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,99.1425
KOTA TANJUNG PINANG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,98.55833333333332
DKI JAKARTA,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.22333333333334
KOTA BOGOR,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,99.90416666666664
KOTA SUKABUMI,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,96.73333333333336
KOTA BANDUNG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,99.25083333333332
KOTA CIREBON,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,98.8
KOTA BEKASI,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,99.20666666666666
KOTA DEPOK,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,97.55249999999997
KOTA TASIKMALAYA,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.3175
CILACAP,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.40999999999998
PURWOKERTO,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,98.41833333333334
KUDUS,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,96.3825
KOTA SURAKARTA,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.94666666666666
KOTA SEMARANG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,97.02583333333332
KOTA TEGAL,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.53166666666668
KOTA YOGYAKARTA,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,99.78833333333334
JEMBER,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,97.105
BANYUWANGI,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.75333333333332
SUMENEP,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,100.42333333333336
KOTA KEDIRI,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.70083333333334
KOTA MALANG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,102.50833333333333
KOTA PROBOLINGGO,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,99.73000000000002
KOTA MADIUN,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,94.625
KOTA SURABAYA,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,100.02166666666666
KOTA TANGERANG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,88.68083333333334
KOTA CILEGON,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,99.82583333333334
KOTA SERANG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,100.92916666666666
SINGARAJA,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,99.74083333333331
KOTA DENPASAR,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,104.45666666666666
KOTA MATARAM,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,94.48833333333334
KOTA BIMA,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,104.57916666666664
WAINGAPU,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,98.915
MAUMERE,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,98.275
KOTA KUPANG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,100.76000000000003
SINTANG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,104.8525
KOTA PONTIANAK,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,99.71416666666669
KOTA SINGKAWANG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,98.48333333333336
SAMPIT,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,97.11583333333331
KOTA PALANGKA RAYA,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,101.96083333333333
KOTA BARU,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,98.52333333333333
TANJUNG,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,97.46250000000002
KOTA BANJARMASIN,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,98.9775
KOTA BALIKPAPAN,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,100.7325
KOTA SAMARINDA,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,100.85583333333334
TANJUNG SELOR,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,96.5625
KOTA TARAKAN,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,98.4875
KOTA MANADO,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,94.095
KOTA KOTAMOBAGU,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,100.96916666666664
LUWUK,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,99.76083333333334
KOTA PALU,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,100.44583333333333
BULUKUMBA,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,103.90916666666668
WATAMPONE,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,95.8825
KOTA MAKASSAR,2022,"Informasi, Komunikasi dan Jasa Keuangan",2018,100.25333333333332
