province,year,group,sub_group,value
RIAU,2021,2021,Penyediaan Makanan dan Minuman / Restoran,106.60166666666666
RIAU,2021,2021,Rokok dan Tembakau,118.64374999999998
RIAU,2022,2022,Jasa Pelayanan Makanan dan Minuman,112.69833333333332
RIAU,2022,2022,Makanan,116.60875000000001
RIAU,2022,2022,"Makanan, Minuman dan Tembakau",117.47208333333332
RIAU,2022,2022,Minuman yang Tidak Beralkohol,109.445
RIAU,2022,2022,Penyediaan Makanan dan Minuman / Restoran,112.69833333333332
RIAU,2022,2022,Rokok dan Tembakau,125.85208333333335
RIAU,2023,2023,Asuransi,110.0
RIAU,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.51541666666665
RIAU,2023,2023,Jasa Keuangan,96.875
RIAU,2023,2023,Jasa Pelayanan Makanan dan Minuman,117.5625
RIAU,2023,2023,Layanan Informasi dan Komunikasi,101.73166666666665
RIAU,2023,2023,Makanan,120.70791666666665
RIAU,2023,2023,"Makanan, Minuman dan Tembakau",122.765
RIAU,2023,2023,Minuman yang Tidak Beralkohol,111.09958333333333
RIAU,2023,2023,Penyediaan Makanan dan Minuman / Restoran,117.5625
RIAU,2023,2023,Peralatan Informasi dan Komunikasi,101.07916666666668
RIAU,2023,2023,Rokok dan Tembakau,139.0225
SULAWESI BARAT,2018,2020,Asuransi,100.0
SULAWESI BARAT,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",100.22083333333336
SULAWESI BARAT,2018,2020,Jasa Keuangan,100.0
SULAWESI BARAT,2018,2020,Layanan Informasi dan Komunikasi,101.58333333333331
SULAWESI BARAT,2018,2020,Peralatan Informasi dan Komunikasi,97.28000000000002
SULAWESI BARAT,2018,2021,Asuransi,100.0
SULAWESI BARAT,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",99.67416666666668
SULAWESI BARAT,2018,2021,Jasa Keuangan,99.92416666666666
SULAWESI BARAT,2018,2021,Layanan Informasi dan Komunikasi,101.60500000000002
SULAWESI BARAT,2018,2021,Peralatan Informasi dan Komunikasi,95.37083333333334
SULAWESI BARAT,2018,2022,Asuransi,100.0
SULAWESI BARAT,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",99.19833333333334
SULAWESI BARAT,2018,2022,Jasa Keuangan,96.62
SULAWESI BARAT,2018,2022,Layanan Informasi dan Komunikasi,101.785
SULAWESI BARAT,2018,2022,Peralatan Informasi dan Komunikasi,93.9675
SULAWESI BARAT,2020,2020,Jasa Pelayanan Makanan dan Minuman,103.56
SULAWESI BARAT,2020,2020,Makanan,106.59583333333336
SULAWESI BARAT,2020,2020,"Makanan, Minuman dan Tembakau",107.23416666666668
SULAWESI BARAT,2020,2020,Minuman yang Tidak Beralkohol,103.70166666666664
SULAWESI BARAT,2020,2020,Penyediaan Makanan dan Minuman / Restoran,103.56
SULAWESI BARAT,2020,2020,Rokok dan Tembakau,112.15416666666668
SULAWESI BARAT,2021,2021,Jasa Pelayanan Makanan dan Minuman,105.47249999999998
SULAWESI BARAT,2021,2021,Makanan,115.28666666666663
SULAWESI BARAT,2021,2021,"Makanan, Minuman dan Tembakau",114.99916666666668
SULAWESI BARAT,2021,2021,Minuman yang Tidak Beralkohol,104.12166666666668
SULAWESI BARAT,2021,2021,Penyediaan Makanan dan Minuman / Restoran,105.47249999999998
SULAWESI BARAT,2021,2021,Rokok dan Tembakau,117.98916666666666
SULAWESI BARAT,2022,2022,Jasa Pelayanan Makanan dan Minuman,110.08083333333332
SULAWESI BARAT,2022,2022,Makanan,118.87083333333334
SULAWESI BARAT,2022,2022,"Makanan, Minuman dan Tembakau",119.42
SULAWESI BARAT,2022,2022,Minuman yang Tidak Beralkohol,107.26333333333334
SULAWESI BARAT,2022,2022,Penyediaan Makanan dan Minuman / Restoran,110.08083333333332
SULAWESI BARAT,2022,2022,Rokok dan Tembakau,127.45583333333336
SULAWESI BARAT,2023,2023,Asuransi,100.0
SULAWESI BARAT,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",97.635
SULAWESI BARAT,2023,2023,Jasa Keuangan,96.62
SULAWESI BARAT,2023,2023,Jasa Pelayanan Makanan dan Minuman,113.34916666666663
SULAWESI BARAT,2023,2023,Layanan Informasi dan Komunikasi,101.67333333333332
SULAWESI BARAT,2023,2023,Makanan,118.12833333333332
SULAWESI BARAT,2023,2023,"Makanan, Minuman dan Tembakau",120.11916666666669
SULAWESI BARAT,2023,2023,Minuman yang Tidak Beralkohol,110.34333333333332
SULAWESI BARAT,2023,2023,Penyediaan Makanan dan Minuman / Restoran,113.34916666666663
SULAWESI BARAT,2023,2023,Peralatan Informasi dan Komunikasi,88.84333333333335
SULAWESI BARAT,2023,2023,Rokok dan Tembakau,134.9525
SULAWESI SELATAN,2018,2020,Asuransi,100.0
SULAWESI SELATAN,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",100.88250000000001
SULAWESI SELATAN,2018,2020,Jasa Keuangan,100.0
SULAWESI SELATAN,2018,2020,Layanan Informasi dan Komunikasi,99.26444444444445
SULAWESI SELATAN,2018,2020,Peralatan Informasi dan Komunikasi,105.2411111111111
SULAWESI SELATAN,2018,2021,Asuransi,100.0
SULAWESI SELATAN,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",101.01416666666667
SULAWESI SELATAN,2018,2021,Jasa Keuangan,99.93416666666667
SULAWESI SELATAN,2018,2021,Layanan Informasi dan Komunikasi,98.92666666666666
SULAWESI SELATAN,2018,2021,Peralatan Informasi dan Komunikasi,106.63083333333333
SULAWESI SELATAN,2018,2022,Asuransi,100.0
SULAWESI SELATAN,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",101.33555555555556
SULAWESI SELATAN,2018,2022,Jasa Keuangan,97.06666666666666
SULAWESI SELATAN,2018,2022,Layanan Informasi dan Komunikasi,99.51972222222223
SULAWESI SELATAN,2018,2022,Peralatan Informasi dan Komunikasi,107.04361111111113
SULAWESI SELATAN,2020,2020,Jasa Pelayanan Makanan dan Minuman,105.37194444444445
SULAWESI SELATAN,2020,2020,Makanan,104.2788888888889
SULAWESI SELATAN,2020,2020,"Makanan, Minuman dan Tembakau",105.25972222222224
SULAWESI SELATAN,2020,2020,Minuman yang Tidak Beralkohol,109.39027777777778
SULAWESI SELATAN,2020,2020,Penyediaan Makanan dan Minuman / Restoran,105.37194444444445
SULAWESI SELATAN,2020,2020,Rokok dan Tembakau,109.04805555555556
SULAWESI SELATAN,2021,2021,Jasa Pelayanan Makanan dan Minuman,106.35000000000002
SULAWESI SELATAN,2021,2021,Makanan,108.11194444444443
SULAWESI SELATAN,2021,2021,"Makanan, Minuman dan Tembakau",108.71972222222222
SULAWESI SELATAN,2021,2021,Minuman yang Tidak Beralkohol,110.55277777777776
SULAWESI SELATAN,2021,2021,Penyediaan Makanan dan Minuman / Restoran,106.35000000000002
SULAWESI SELATAN,2021,2021,Rokok dan Tembakau,111.0738888888889
SULAWESI SELATAN,2022,2022,Jasa Pelayanan Makanan dan Minuman,108.42472222222221
SULAWESI SELATAN,2022,2022,Makanan,115.41583333333335
SULAWESI SELATAN,2022,2022,"Makanan, Minuman dan Tembakau",115.52222222222223
SULAWESI SELATAN,2022,2022,Minuman yang Tidak Beralkohol,112.6122222222222
SULAWESI SELATAN,2022,2022,Penyediaan Makanan dan Minuman / Restoran,108.42472222222221
SULAWESI SELATAN,2022,2022,Rokok dan Tembakau,117.62416666666665
SULAWESI SELATAN,2023,2023,Asuransi,100.0
SULAWESI SELATAN,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.42750000000001
SULAWESI SELATAN,2023,2023,Jasa Keuangan,97.06666666666666
SULAWESI SELATAN,2023,2023,Jasa Pelayanan Makanan dan Minuman,110.37305555555554
SULAWESI SELATAN,2023,2023,Layanan Informasi dan Komunikasi,99.67777777777779
SULAWESI SELATAN,2023,2023,Makanan,121.81861111111111
SULAWESI SELATAN,2023,2023,"Makanan, Minuman dan Tembakau",121.72444444444444
SULAWESI SELATAN,2023,2023,Minuman yang Tidak Beralkohol,115.30666666666667
SULAWESI SELATAN,2023,2023,Penyediaan Makanan dan Minuman / Restoran,110.37305555555554
SULAWESI SELATAN,2023,2023,Peralatan Informasi dan Komunikasi,106.99472222222221
SULAWESI SELATAN,2023,2023,Rokok dan Tembakau,124.92583333333334
SULAWESI TENGAH,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",100.53916666666667
SULAWESI TENGAH,2018,2020,Jasa Keuangan,100.0
SULAWESI TENGAH,2018,2020,Layanan Informasi dan Komunikasi,98.11999999999996
SULAWESI TENGAH,2018,2020,Peralatan Informasi dan Komunikasi,105.51583333333332
SULAWESI TENGAH,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",100.60250000000002
SULAWESI TENGAH,2018,2021,Jasa Keuangan,99.92333333333332
SULAWESI TENGAH,2018,2021,Layanan Informasi dan Komunikasi,97.3075
SULAWESI TENGAH,2018,2021,Peralatan Informasi dan Komunikasi,107.37416666666668
SULAWESI TENGAH,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",100.44583333333333
SULAWESI TENGAH,2018,2022,Jasa Keuangan,96.59000000000002
SULAWESI TENGAH,2018,2022,Layanan Informasi dan Komunikasi,97.44333333333331
SULAWESI TENGAH,2018,2022,Peralatan Informasi dan Komunikasi,107.13833333333332
SULAWESI TENGAH,2020,2020,Jasa Pelayanan Makanan dan Minuman,110.01166666666668
SULAWESI TENGAH,2020,2020,Makanan,108.27333333333335
SULAWESI TENGAH,2020,2020,"Makanan, Minuman dan Tembakau",108.62166666666666
SULAWESI TENGAH,2020,2020,Minuman yang Tidak Beralkohol,106.92833333333336
SULAWESI TENGAH,2020,2020,Penyediaan Makanan dan Minuman / Restoran,110.01166666666668
SULAWESI TENGAH,2020,2020,Rokok dan Tembakau,112.2875
SULAWESI TENGAH,2021,2021,Jasa Pelayanan Makanan dan Minuman,111.06416666666668
SULAWESI TENGAH,2021,2021,Makanan,113.88583333333334
SULAWESI TENGAH,2021,2021,"Makanan, Minuman dan Tembakau",113.89249999999998
SULAWESI TENGAH,2021,2021,Minuman yang Tidak Beralkohol,108.30083333333334
SULAWESI TENGAH,2021,2021,Penyediaan Makanan dan Minuman / Restoran,111.06416666666668
SULAWESI TENGAH,2021,2021,Rokok dan Tembakau,118.53416666666668
SULAWESI TENGAH,2022,2022,Jasa Pelayanan Makanan dan Minuman,112.77833333333336
SULAWESI TENGAH,2022,2022,Makanan,116.76
SULAWESI TENGAH,2022,2022,"Makanan, Minuman dan Tembakau",117.01583333333332
SULAWESI TENGAH,2022,2022,Minuman yang Tidak Beralkohol,109.935
SULAWESI TENGAH,2022,2022,Penyediaan Makanan dan Minuman / Restoran,112.77833333333336
SULAWESI TENGAH,2022,2022,Rokok dan Tembakau,124.5225
SULAWESI TENGAH,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",100.39333333333332
SULAWESI TENGAH,2023,2023,Jasa Keuangan,96.59000000000002
SULAWESI TENGAH,2023,2023,Jasa Pelayanan Makanan dan Minuman,115.09749999999998
SULAWESI TENGAH,2023,2023,Layanan Informasi dan Komunikasi,97.365
SULAWESI TENGAH,2023,2023,Makanan,121.9725
SULAWESI TENGAH,2023,2023,"Makanan, Minuman dan Tembakau",122.77750000000002
SULAWESI TENGAH,2023,2023,Minuman yang Tidak Beralkohol,111.04916666666666
SULAWESI TENGAH,2023,2023,Penyediaan Makanan dan Minuman / Restoran,115.09749999999998
SULAWESI TENGAH,2023,2023,Peralatan Informasi dan Komunikasi,107.12666666666668
SULAWESI TENGAH,2023,2023,Rokok dan Tembakau,137.6925
SULAWESI TENGGARA,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",98.9525
SULAWESI TENGGARA,2018,2020,Jasa Keuangan,100.0
SULAWESI TENGGARA,2018,2020,Layanan Informasi dan Komunikasi,100.375
SULAWESI TENGGARA,2018,2020,Peralatan Informasi dan Komunikasi,95.23583333333336
SULAWESI TENGGARA,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",97.5925
SULAWESI TENGGARA,2018,2021,Jasa Keuangan,99.95
SULAWESI TENGGARA,2018,2021,Layanan Informasi dan Komunikasi,99.70833333333336
SULAWESI TENGGARA,2018,2021,Peralatan Informasi dan Komunikasi,91.885
SULAWESI TENGGARA,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",97.2475
SULAWESI TENGGARA,2018,2022,Jasa Keuangan,97.78
SULAWESI TENGGARA,2018,2022,Layanan Informasi dan Komunikasi,99.71
SULAWESI TENGGARA,2018,2022,Peralatan Informasi dan Komunikasi,91.10083333333336
SULAWESI TENGGARA,2020,2020,Jasa Pelayanan Makanan dan Minuman,103.31583333333332
SULAWESI TENGGARA,2020,2020,Makanan,104.66083333333334
SULAWESI TENGGARA,2020,2020,"Makanan, Minuman dan Tembakau",105.9375
SULAWESI TENGGARA,2020,2020,Minuman yang Tidak Beralkohol,111.23833333333332
SULAWESI TENGGARA,2020,2020,Penyediaan Makanan dan Minuman / Restoran,103.31583333333332
SULAWESI TENGGARA,2020,2020,Rokok dan Tembakau,111.50833333333334
SULAWESI TENGGARA,2021,2021,Jasa Pelayanan Makanan dan Minuman,104.25
SULAWESI TENGGARA,2021,2021,Makanan,111.84000000000002
SULAWESI TENGGARA,2021,2021,"Makanan, Minuman dan Tembakau",112.27083333333336
SULAWESI TENGGARA,2021,2021,Minuman yang Tidak Beralkohol,110.74583333333334
SULAWESI TENGGARA,2021,2021,Penyediaan Makanan dan Minuman / Restoran,104.25
SULAWESI TENGGARA,2021,2021,Rokok dan Tembakau,116.5325
SULAWESI TENGGARA,2022,2022,Jasa Pelayanan Makanan dan Minuman,107.1375
SULAWESI TENGGARA,2022,2022,Makanan,117.05
SULAWESI TENGGARA,2022,2022,"Makanan, Minuman dan Tembakau",117.28333333333332
SULAWESI TENGGARA,2022,2022,Minuman yang Tidak Beralkohol,112.6775
SULAWESI TENGGARA,2022,2022,Penyediaan Makanan dan Minuman / Restoran,107.1375
SULAWESI TENGGARA,2022,2022,Rokok dan Tembakau,122.28499999999998
SULAWESI TENGGARA,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",96.69166666666668
SULAWESI TENGGARA,2023,2023,Jasa Keuangan,97.78
SULAWESI TENGGARA,2023,2023,Jasa Pelayanan Makanan dan Minuman,108.94583333333333
SULAWESI TENGGARA,2023,2023,Layanan Informasi dan Komunikasi,99.70999999999998
SULAWESI TENGGARA,2023,2023,Makanan,120.86916666666669
SULAWESI TENGGARA,2023,2023,"Makanan, Minuman dan Tembakau",122.07416666666664
SULAWESI TENGGARA,2023,2023,Minuman yang Tidak Beralkohol,116.22499999999998
SULAWESI TENGGARA,2023,2023,Penyediaan Makanan dan Minuman / Restoran,108.94583333333333
SULAWESI TENGGARA,2023,2023,Peralatan Informasi dan Komunikasi,89.05666666666666
SULAWESI TENGGARA,2023,2023,Rokok dan Tembakau,135.10666666666663
SULAWESI UTARA,2018,2020,Asuransi,100.0
SULAWESI UTARA,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",98.85791666666665
SULAWESI UTARA,2018,2020,Jasa Keuangan,100.0
SULAWESI UTARA,2018,2020,Layanan Informasi dan Komunikasi,98.89291666666666
SULAWESI UTARA,2018,2020,Peralatan Informasi dan Komunikasi,96.64625000000001
SULAWESI UTARA,2018,2021,Asuransi,100.0
SULAWESI UTARA,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",98.95249999999999
SULAWESI UTARA,2018,2021,Jasa Keuangan,99.73333333333332
SULAWESI UTARA,2018,2021,Layanan Informasi dan Komunikasi,98.92416666666668
SULAWESI UTARA,2018,2021,Peralatan Informasi dan Komunikasi,97.125
SULAWESI UTARA,2018,2022,Asuransi,100.0
SULAWESI UTARA,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",97.53208333333332
SULAWESI UTARA,2018,2022,Jasa Keuangan,88.12
SULAWESI UTARA,2018,2022,Layanan Informasi dan Komunikasi,99.11
SULAWESI UTARA,2018,2022,Peralatan Informasi dan Komunikasi,95.80958333333334
SULAWESI UTARA,2020,2020,Jasa Pelayanan Makanan dan Minuman,108.23333333333333
SULAWESI UTARA,2020,2020,Makanan,103.96916666666668
SULAWESI UTARA,2020,2020,"Makanan, Minuman dan Tembakau",105.72
SULAWESI UTARA,2020,2020,Minuman Beralkohol,107.61791666666667
SULAWESI UTARA,2020,2020,Minuman yang Tidak Beralkohol,110.41666666666667
SULAWESI UTARA,2020,2020,Penyediaan Makanan dan Minuman / Restoran,108.23333333333333
SULAWESI UTARA,2020,2020,Rokok dan Tembakau,111.60333333333334
SULAWESI UTARA,2021,2021,Jasa Pelayanan Makanan dan Minuman,111.74000000000001
SULAWESI UTARA,2021,2021,Makanan,108.49041666666665
SULAWESI UTARA,2021,2021,"Makanan, Minuman dan Tembakau",109.96333333333334
SULAWESI UTARA,2021,2021,Minuman Beralkohol,108.10916666666665
SULAWESI UTARA,2021,2021,Minuman yang Tidak Beralkohol,109.99666666666664
SULAWESI UTARA,2021,2021,Penyediaan Makanan dan Minuman / Restoran,111.74000000000001
SULAWESI UTARA,2021,2021,Rokok dan Tembakau,117.24749999999999
SULAWESI UTARA,2022,2022,Jasa Pelayanan Makanan dan Minuman,115.25
SULAWESI UTARA,2022,2022,Makanan,112.97833333333332
SULAWESI UTARA,2022,2022,"Makanan, Minuman dan Tembakau",115.10291666666666
SULAWESI UTARA,2022,2022,Minuman Beralkohol,108.18791666666668
SULAWESI UTARA,2022,2022,Minuman yang Tidak Beralkohol,113.51916666666665
SULAWESI UTARA,2022,2022,Penyediaan Makanan dan Minuman / Restoran,115.25
SULAWESI UTARA,2022,2022,Rokok dan Tembakau,126.38291666666663
SULAWESI UTARA,2023,2023,Asuransi,100.0
SULAWESI UTARA,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",97.2875
SULAWESI UTARA,2023,2023,Jasa Keuangan,88.12
SULAWESI UTARA,2023,2023,Jasa Pelayanan Makanan dan Minuman,120.86458333333333
SULAWESI UTARA,2023,2023,Layanan Informasi dan Komunikasi,99.22250000000003
SULAWESI UTARA,2023,2023,Makanan,117.35916666666665
SULAWESI UTARA,2023,2023,"Makanan, Minuman dan Tembakau",120.25541666666666
SULAWESI UTARA,2023,2023,Minuman Beralkohol,111.97791666666666
SULAWESI UTARA,2023,2023,Minuman yang Tidak Beralkohol,116.28833333333333
SULAWESI UTARA,2023,2023,Penyediaan Makanan dan Minuman / Restoran,120.86458333333333
SULAWESI UTARA,2023,2023,Peralatan Informasi dan Komunikasi,94.35874999999999
SULAWESI UTARA,2023,2023,Rokok dan Tembakau,136.79458333333332
SUMATERA BARAT,2018,2020,Asuransi,100.0
SUMATERA BARAT,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",100.75083333333333
SUMATERA BARAT,2018,2020,Jasa Keuangan,100.0
SUMATERA BARAT,2018,2020,Layanan Informasi dan Komunikasi,101.14375000000001
SUMATERA BARAT,2018,2020,Peralatan Informasi dan Komunikasi,99.92166666666667
SUMATERA BARAT,2018,2021,Asuransi,100.0
SUMATERA BARAT,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",100.64083333333335
SUMATERA BARAT,2018,2021,Jasa Keuangan,99.94166666666666
SUMATERA BARAT,2018,2021,Layanan Informasi dan Komunikasi,100.63041666666666
SUMATERA BARAT,2018,2021,Peralatan Informasi dan Komunikasi,100.82000000000001
SUMATERA BARAT,2018,2022,Asuransi,100.0
SUMATERA BARAT,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",102.51416666666668
SUMATERA BARAT,2018,2022,Jasa Keuangan,97.41
SUMATERA BARAT,2018,2022,Layanan Informasi dan Komunikasi,103.47999999999999
SUMATERA BARAT,2018,2022,Peralatan Informasi dan Komunikasi,101.4720833333333
SUMATERA BARAT,2020,2020,Jasa Pelayanan Makanan dan Minuman,103.71666666666668
SUMATERA BARAT,2020,2020,Makanan,101.90666666666667
SUMATERA BARAT,2020,2020,"Makanan, Minuman dan Tembakau",103.82041666666669
SUMATERA BARAT,2020,2020,Minuman yang Tidak Beralkohol,108.97666666666666
SUMATERA BARAT,2020,2020,Penyediaan Makanan dan Minuman / Restoran,103.71666666666668
SUMATERA BARAT,2020,2020,Rokok dan Tembakau,112.01750000000001
SUMATERA BARAT,2021,2021,Jasa Pelayanan Makanan dan Minuman,105.4966666666667
SUMATERA BARAT,2021,2021,Makanan,105.00166666666665
SUMATERA BARAT,2021,2021,"Makanan, Minuman dan Tembakau",107.33916666666666
SUMATERA BARAT,2021,2021,Minuman yang Tidak Beralkohol,111.55416666666666
SUMATERA BARAT,2021,2021,Penyediaan Makanan dan Minuman / Restoran,105.4966666666667
SUMATERA BARAT,2021,2021,Rokok dan Tembakau,118.29666666666667
SUMATERA BARAT,2022,2022,Jasa Pelayanan Makanan dan Minuman,109.26208333333332
SUMATERA BARAT,2022,2022,Makanan,114.56375000000003
SUMATERA BARAT,2022,2022,"Makanan, Minuman dan Tembakau",116.64916666666667
SUMATERA BARAT,2022,2022,Minuman yang Tidak Beralkohol,115.94041666666666
SUMATERA BARAT,2022,2022,Penyediaan Makanan dan Minuman / Restoran,109.26208333333332
SUMATERA BARAT,2022,2022,Rokok dan Tembakau,128.61208333333332
SUMATERA BARAT,2023,2023,Asuransi,100.0
SUMATERA BARAT,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",102.35666666666668
SUMATERA BARAT,2023,2023,Jasa Keuangan,97.41
SUMATERA BARAT,2023,2023,Jasa Pelayanan Makanan dan Minuman,112.78333333333336
SUMATERA BARAT,2023,2023,Layanan Informasi dan Komunikasi,103.54541666666668
SUMATERA BARAT,2023,2023,Makanan,118.97583333333333
SUMATERA BARAT,2023,2023,"Makanan, Minuman dan Tembakau",121.97041666666667
SUMATERA BARAT,2023,2023,Minuman yang Tidak Beralkohol,117.99041666666665
SUMATERA BARAT,2023,2023,Penyediaan Makanan dan Minuman / Restoran,112.78333333333336
SUMATERA BARAT,2023,2023,Peralatan Informasi dan Komunikasi,100.73250000000002
SUMATERA BARAT,2023,2023,Rokok dan Tembakau,141.22
SUMATERA SELATAN,2018,2020,Asuransi,100.0
SUMATERA SELATAN,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",102.55833333333334
SUMATERA SELATAN,2018,2020,Jasa Keuangan,100.0
SUMATERA SELATAN,2018,2020,Layanan Informasi dan Komunikasi,101.59458333333333
SUMATERA SELATAN,2018,2020,Peralatan Informasi dan Komunikasi,105.7625
SUMATERA SELATAN,2018,2021,Asuransi,100.0
SUMATERA SELATAN,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",102.73083333333335
SUMATERA SELATAN,2018,2021,Jasa Keuangan,99.91083333333334
SUMATERA SELATAN,2018,2021,Layanan Informasi dan Komunikasi,101.18833333333335
SUMATERA SELATAN,2018,2021,Peralatan Informasi dan Komunikasi,107.62666666666667
SUMATERA SELATAN,2018,2022,Asuransi,100.0
SUMATERA SELATAN,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",101.86833333333331
SUMATERA SELATAN,2018,2022,Jasa Keuangan,96.03999999999999
SUMATERA SELATAN,2018,2022,Layanan Informasi dan Komunikasi,101.20000000000002
SUMATERA SELATAN,2018,2022,Peralatan Informasi dan Komunikasi,105.63875
SUMATERA SELATAN,2020,2020,Jasa Pelayanan Makanan dan Minuman,104.21749999999997
SUMATERA SELATAN,2020,2020,Makanan,102.36916666666666
SUMATERA SELATAN,2020,2020,"Makanan, Minuman dan Tembakau",103.47791666666669
SUMATERA SELATAN,2020,2020,Minuman yang Tidak Beralkohol,113.66166666666666
SUMATERA SELATAN,2020,2020,Penyediaan Makanan dan Minuman / Restoran,104.21749999999997
SUMATERA SELATAN,2020,2020,Rokok dan Tembakau,108.78333333333333
SUMATERA SELATAN,2021,2021,Jasa Pelayanan Makanan dan Minuman,105.28458333333333
SUMATERA SELATAN,2021,2021,Makanan,104.37875000000001
SUMATERA SELATAN,2021,2021,"Makanan, Minuman dan Tembakau",105.65333333333334
SUMATERA SELATAN,2021,2021,Minuman yang Tidak Beralkohol,116.02125000000001
SUMATERA SELATAN,2021,2021,Penyediaan Makanan dan Minuman / Restoran,105.28458333333333
SUMATERA SELATAN,2021,2021,Rokok dan Tembakau,112.28083333333332
SUMATERA SELATAN,2022,2022,Jasa Pelayanan Makanan dan Minuman,108.80833333333332
SUMATERA SELATAN,2022,2022,Makanan,112.46875
SUMATERA SELATAN,2022,2022,"Makanan, Minuman dan Tembakau",113.38291666666666
SUMATERA SELATAN,2022,2022,Minuman yang Tidak Beralkohol,119.40958333333336
SUMATERA SELATAN,2022,2022,Penyediaan Makanan dan Minuman / Restoran,108.80833333333332
SUMATERA SELATAN,2022,2022,Rokok dan Tembakau,118.98333333333335
SUMATERA SELATAN,2023,2023,Asuransi,100.0
SUMATERA SELATAN,2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.64833333333334
SUMATERA SELATAN,2023,2023,Jasa Keuangan,96.03999999999999
SUMATERA SELATAN,2023,2023,Jasa Pelayanan Makanan dan Minuman,111.22416666666666
SUMATERA SELATAN,2023,2023,Layanan Informasi dan Komunikasi,101.34541666666667
SUMATERA SELATAN,2023,2023,Makanan,117.18416666666668
SUMATERA SELATAN,2023,2023,"Makanan, Minuman dan Tembakau",118.77458333333334
SUMATERA SELATAN,2023,2023,Minuman yang Tidak Beralkohol,125.96625
SUMATERA SELATAN,2023,2023,Penyediaan Makanan dan Minuman / Restoran,111.22416666666666
SUMATERA SELATAN,2023,2023,Peralatan Informasi dan Komunikasi,104.77
SUMATERA SELATAN,2023,2023,Rokok dan Tembakau,130.37041666666664
SUMATERA UTARA,2018,2020,Asuransi,100.0
SUMATERA UTARA,2018,2020,"Informasi, Komunikasi dan Jasa Keuangan",99.94616666666666
SUMATERA UTARA,2018,2020,Jasa Keuangan,100.00033333333333
SUMATERA UTARA,2018,2020,Layanan Informasi dan Komunikasi,100.939
SUMATERA UTARA,2018,2020,Peralatan Informasi dan Komunikasi,97.4835
SUMATERA UTARA,2018,2021,Asuransi,100.0
SUMATERA UTARA,2018,2021,"Informasi, Komunikasi dan Jasa Keuangan",100.261
SUMATERA UTARA,2018,2021,Jasa Keuangan,99.84916666666666
SUMATERA UTARA,2018,2021,Layanan Informasi dan Komunikasi,100.44433333333333
SUMATERA UTARA,2018,2021,Peralatan Informasi dan Komunikasi,100.16499999999999
SUMATERA UTARA,2018,2022,Asuransi,100.0
SUMATERA UTARA,2018,2022,"Informasi, Komunikasi dan Jasa Keuangan",101.1005
SUMATERA UTARA,2018,2022,Jasa Keuangan,93.19200000000001
SUMATERA UTARA,2018,2022,Layanan Informasi dan Komunikasi,100.70316666666666
SUMATERA UTARA,2018,2022,Peralatan Informasi dan Komunikasi,104.00733333333332
SUMATERA UTARA,2020,2020,Jasa Pelayanan Makanan dan Minuman,103.69899999999998
SUMATERA UTARA,2020,2020,Makanan,103.69683333333333
SUMATERA UTARA,2020,2020,"Makanan, Minuman dan Tembakau",104.53233333333333
SUMATERA UTARA,2020,2020,Minuman Beralkohol,109.43666666666667
SUMATERA UTARA,2020,2020,Minuman yang Tidak Beralkohol,102.58099999999999
SUMATERA UTARA,2020,2020,Penyediaan Makanan dan Minuman / Restoran,103.69899999999998
SUMATERA UTARA,2020,2020,Rokok dan Tembakau,110.99600000000001
SUMATERA UTARA,2021,2021,Jasa Pelayanan Makanan dan Minuman,104.88266666666667
SUMATERA UTARA,2021,2021,Makanan,109.56233333333334
SUMATERA UTARA,2021,2021,"Makanan, Minuman dan Tembakau",109.59683333333335
SUMATERA UTARA,2021,2021,Minuman Beralkohol,112.21333333333332
SUMATERA UTARA,2021,2021,Minuman yang Tidak Beralkohol,102.72533333333334
